1,tt8633462,2021-02-27,2021-02-27,,"Quo Vadis, Aida?","Quo Vadis, Aida?",https://www.imdb.com/title/tt8633462/,Película,8.0,101,2020,"Drama, Historia, Guerra",40311,2021-02-26,"Jasmila Zbanic"
2,tt7939766,2020-11-04,2020-11-04,,"Pienso en el final","I'm Thinking of Ending Things",https://www.imdb.com/title/tt7939766/,Película,6.5,134,2020,"Drama, Suspenso",104443,2020-09-04,"Charlie Kaufman"
3,tt10633456,2021-01-04,2021-01-04,,"Minari","Minari",https://www.imdb.com/title/tt10633456/,Película,7.4,115,2020,"Drama",103262,2021-04-22,"Lee Isaac Chung"
4,tt10199640,2021-01-18,2021-01-18,,"Una gran mujer","Dylda",https://www.imdb.com/title/tt10199640/,Película,7.2,130,2019,"Drama, Guerra",12653,2019-06-20,"Kantemir Balagov"
5,tt7772582,2021-01-02,2021-01-02,,"Never Rarely Sometimes Always","Never Rarely Sometimes Always",https://www.imdb.com/title/tt7772582/,Película,7.4,101,2020,"Drama",31971,2020-04-03,"Eliza Hittman"
6,tt9784798,2021-02-12,2021-02-12,,"Judas y el mesías negro","Judas and the Black Messiah",https://www.imdb.com/title/tt9784798/,Película,7.4,126,2021,"Biografía, Drama, Historia",94490,2021-04-01,"Shaka King"
7,tt10796286,2021-02-17,2021-02-17,,"¡Queridos camaradas!","Dorogie tovarishchi",https://www.imdb.com/title/tt10796286/,Película,7.4,121,2020,"Drama, Historia",6225,2020-11-12,"Andrei Konchalovsky"
8,tt10288566,2020-12-29,2020-12-29,,"Una ronda más","Druk",https://www.imdb.com/title/tt10288566/,Película,7.7,117,2020,"Drama",210967,2021-06-10,"Thomas Vinterberg"
9,tt10272386,2021-03-26,2021-03-26,,"El padre","The Father",https://www.imdb.com/title/tt10272386/,Película,8.2,97,2020,"Drama, Misterio",210720,2021-04-01,"Florian Zeller"
10,tt9231040,2021-01-11,2021-01-11,,"First Cow","First Cow",https://www.imdb.com/title/tt9231040/,Película,7.1,122,2019,"Drama, Oeste",23053,2021-06-03,"Kelly Reichardt"
11,tt5198068,2021-01-24,2021-01-24,,"Wolfwalkers. Espíritu de lobo","WolfWalkers",https://www.imdb.com/title/tt5198068/,Película,8.0,103,2020,"Animación, Acción, Aventura, Drama, Familia, Fantasía, Suspenso",41540,2020-12-11,"Tomm Moore, Ross Stewart"
12,tt8399664,2021-01-19,2021-01-19,,"Babyteeth","Babyteeth",https://www.imdb.com/title/tt8399664/,Película,7.2,118,2019,"Comedia, Drama, Música, Romance",19799,2020-07-23,"Shannon Murphy"
13,tt1070874,2020-11-04,2020-11-04,,"El juicio de los 7 de Chicago","The Trial of the Chicago 7",https://www.imdb.com/title/tt1070874/,Película,7.7,129,2020,"Drama, Historia, Suspenso",199632,2020-10-16,"Aaron Sorkin"
14,tt9484998,2020-11-04,2020-11-04,,"Palm Springs","Palm Springs",https://www.imdb.com/title/tt9484998/,Película,7.4,90,2020,"Comedia, Fantasía, Misterio, Romance",197405,2022-06-03,"Max Barbakow"
15,tt2948372,2020-12-29,2020-12-29,,"Soul","Soul",https://www.imdb.com/title/tt2948372/,Película,8.0,100,2020,"Animación, Aventura, Comedia, Drama, Familia, Fantasía, Música",405001,2020-12-25,"Pete Docter, Kemp Powers"
16,tt9770150,2021-01-09,2021-01-09,,"Nomadland","Nomadland",https://www.imdb.com/title/tt9770150/,Película,7.3,107,2020,"Drama",192273,2021-04-15,"Chloé Zhao"
17,tt6571548,2021-02-16,2021-02-16,,"Tigre Blanco","The White Tiger",https://www.imdb.com/title/tt6571548/,Película,7.1,125,2021,"Crimen, Drama",67232,2021-01-22,"Ramin Bahrani"
18,tt10612922,2021-01-16,2021-01-16,,"Una Noche en Miami...","One Night in Miami...",https://www.imdb.com/title/tt10612922/,Película,7.1,114,2020,"Drama",35100,2021-01-08,"Regina King"
19,tt9586294,2021-03-21,2021-03-21,,"少年的你","Shaonian de ni",https://www.imdb.com/title/tt9586294/,Película,7.6,135,2019,"Crimen, Drama, Romance, Suspenso",15125,2019-10-25,"Derek Tsang"
20,tt8228288,2021-01-17,2021-01-17,,"El hoyo","El hoyo",https://www.imdb.com/title/tt8228288/,Película,7.0,94,2019,"Terror, Misterio, Ciencia ficción, Suspenso",304624,2020-03-20,"Galder Gaztelu-Urrutia"
21,tt7146812,2020-11-04,2020-11-04,,"Unidos","Onward",https://www.imdb.com/title/tt7146812/,Película,7.4,102,2020,"Animación, Aventura, Comedia, Drama, Familia, Fantasía",178233,2020-03-06,"Dan Scanlon"
22,tt2762506,2021-01-26,2021-01-26,,"Bacurau: Tierra De Nadie","Bacurau",https://www.imdb.com/title/tt2762506/,Película,7.3,131,2019,"Acción, Aventura, Drama, Terror, Misterio, Suspenso, Oeste",32248,2019-11-27,"Juliano Dornelles, Kleber Mendonça Filho"
23,tt10883506,2021-02-13,2021-02-13,,"Yangguang puzhao","Yangguang puzhao",https://www.imdb.com/title/tt10883506/,Película,7.6,156,2019,"Crimen, Drama",10861,2019-11-01,"Mong-Hong Chung"
24,tt8333746,2021-03-28,2021-03-28,,"Pinocho","Pinocchio",https://www.imdb.com/title/tt8333746/,Película,6.3,125,2019,"Drama, Familia, Fantasía",15312,2021-03-11,"Matteo Garrone"
25,tt10534996,2021-03-23,2021-03-23,,"Josep","Josep",https://www.imdb.com/title/tt10534996/,Película,7.4,71,2020,"Animación, Biografía, Drama",2236,2020-09-30,"Aurel"
