1,tt15314262,2024-01-28,2024-01-28,,"Beekeeper: Sentencia De Muerte","The Beekeeper",https://www.imdb.com/title/tt15314262/,Película,6.3,105,2024,"Acción, Crimen, Suspenso",153566,2024-01-11,"David Ayer"
2,tt13650742,2024-01-31,2024-01-31,,"Suncoast","Suncoast",https://www.imdb.com/title/tt13650742/,Película,6.7,109,2024,"Drama",7194,2024-02-09,"Laura Chinn"
3,tt21097228,2024-02-05,2024-02-05,,"Un hombre diferente","A Different Man",https://www.imdb.com/title/tt21097228/,Película,6.9,112,2024,"Comedia, Drama, Suspenso",27754,2024-12-05,"Aaron Schimberg"
4,tt11687002,2024-02-05,2024-02-05,,"Un viaje de sobriedad","The Outrun",https://www.imdb.com/title/tt11687002/,Película,6.9,118,2024,"Drama",14503,2025,"Nora Fingscheidt"
5,tt21823606,2024-02-05,2024-02-05,,"Un dolor real","A Real Pain",https://www.imdb.com/title/tt21823606/,Película,7.1,90,2024,"Comedia, Drama",79773,2025-02-06,"Jesse Eisenberg"
6,tt23778968,2024-02-05,2024-02-05,,"Thelma: Una abuela en acción","Thelma",https://www.imdb.com/title/tt23778968/,Película,7.0,98,2024,"Acción, Comedia",21793,2024-10-17,"Josh Margolin"
7,tt10740926,2024-02-05,2024-02-05,,"Rob Peace","Rob Peace",https://www.imdb.com/title/tt10740926/,Película,6.5,120,2024,"Biografía, Drama",1904,2024-08-16,"Chiwetel Ejiofor"
8,tt30319503,2024-02-05,2024-02-05,,"Dìdi","Dìdi",https://www.imdb.com/title/tt30319503/,Película,7.3,93,2024,"Comedia, Drama",12209,2024-08-16,"Sean Wang"
9,tt15574270,2024-02-05,2024-02-05,,"Vi el brillo del televisor","I Saw the TV Glow",https://www.imdb.com/title/tt15574270/,Película,5.8,100,2024,"Drama, Terror",34984,2024-05-17,"Jane Schoenbrun"
10,tt21942598,2024-02-05,2024-02-05,,"Freaky Tales","Freaky Tales",https://www.imdb.com/title/tt21942598/,Película,6.5,106,2024,"Acción, Aventura, Comedia, Crimen, Drama",384,2025-04-04,"Anna Boden, Ryan Fleck"
11,tt18559464,2024-02-05,2024-02-05,,"My Old Ass","My Old Ass",https://www.imdb.com/title/tt18559464/,Película,6.9,89,2024,"Comedia, Drama, Romance",37950,2024-11-01,"Megan Park"
12,tt24805832,2024-02-05,2024-02-05,,"In the Summers","In the Summers",https://www.imdb.com/title/tt24805832/,Película,6.5,95,2024,"Drama",908,2025-02-05,"Alessandra Lacorazza"
13,tt28523838,2024-02-05,2024-02-05,,"Exhibiting Forgiveness","Exhibiting Forgiveness",https://www.imdb.com/title/tt28523838/,Película,7.0,117,2024,"Drama",1140,2024-12-03,"Titus Kaphar"
14,tt26749327,2024-02-05,2024-02-05,,"Jiating jianshi","Jiating jianshi",https://www.imdb.com/title/tt26749327/,Película,6.7,100,2024,"Drama, Misterio, Suspenso",411,2024-09-12,"Lin Jianjie"
15,tt18277182,2024-02-05,2024-02-05,,"Girls Will Be Girls","Girls Will Be Girls",https://www.imdb.com/title/tt18277182/,Película,7.1,118,2024,"Drama, Romance",2359,2024-08-21,"Shuchi Talati"
16,tt28249919,2024-02-05,2024-02-05,,"Presencia","Presence",https://www.imdb.com/title/tt28249919/,Película,6.1,84,2024,"Drama, Terror, Suspenso",18778,2025-03-06,"Steven Soderbergh"
17,tt14577874,2024-02-05,2024-02-05,,"Lo que hay dentro","It's What's Inside",https://www.imdb.com/title/tt14577874/,Película,6.6,103,2024,"Comedia, Misterio, Ciencia ficción, Suspenso",40996,2024-10-04,"Greg Jardin"
18,tt19864802,2024-02-05,2024-02-05,,"Rescate Imposible","Land of Bad",https://www.imdb.com/title/tt19864802/,Película,6.6,113,2024,"Acción, Suspenso",50489,2024-03-14,"William Eubank"
19,tt30180830,2024-02-05,2024-02-05,,"Sasquatch Sunset","Sasquatch Sunset",https://www.imdb.com/title/tt30180830/,Película,5.4,88,2024,"Aventura, Comedia",5350,2024-04-19,"David Zellner, Nathan Zellner"
20,tt30796448,2024-02-18,2024-02-18,,"La gran noche del pop","The Greatest Night in Pop",https://www.imdb.com/title/tt30796448/,Película,7.9,96,2024,"Documental, Música",14923,2024-01-29,"Bao Nguyen"
21,tt30395619,2024-02-22,2024-02-22,,"Demon Slayer: Kimetsu No Yaiba - To the Hashira Training","Kimetsu no Yaiba Hashira Geiko-hen",https://www.imdb.com/title/tt30395619/,Película,7.1,104,2024,"Animación, Acción, Aventura, Fantasía, Suspenso",8344,2024-02-22,"Haruo Sotozaki"
22,tt15239678,2024-02-26,2024-02-26,,"Duna: Parte Dos","Dune: Part Two",https://www.imdb.com/title/tt15239678/,Película,8.5,166,2024,"Acción, Aventura, Drama, Ciencia ficción",616600,2024-02-29,"Denis Villeneuve"
23,tt4996328,2024-02-26,2024-02-26,,"Ángeles Inesperados","Ordinary Angels",https://www.imdb.com/title/tt4996328/,Película,7.4,118,2024,"Biografía, Drama",15439,2024-05-30,"Jon Gunn"
24,tt28066777,2024-02-26,2024-02-26,,"Orión y la oscuridad","Orion and the Dark",https://www.imdb.com/title/tt28066777/,Película,6.3,93,2024,"Animación, Aventura, Comedia, Familia, Fantasía, Misterio",17027,2024-02-02,"Sean Charmatz"
25,tt27722375,2024-02-26,2024-02-26,,"Between the Temples","Between the Temples",https://www.imdb.com/title/tt27722375/,Película,6.3,111,2024,"Comedia",2832,2024-08-23,"Nathan Silver"
26,tt27196021,2024-02-26,2024-02-26,,"Small Things Like These","Small Things Like These",https://www.imdb.com/title/tt27196021/,Película,6.8,98,2024,"Drama, Historia",20992,2024-11-01,"Tim Mielants"
27,tt28366692,2024-03-09,2024-03-09,,"Janet Planet","Janet Planet",https://www.imdb.com/title/tt28366692/,Película,6.2,113,2023,"Drama",3045,2024-06-28,"Annie Baker"
28,tt26672512,2024-03-09,2024-03-09,,"Me llamo Loh Kiwan","Ro Gi Wan",https://www.imdb.com/title/tt26672512/,Película,6.7,131,2024,"Drama, Romance",4312,2024-03-01,"Kim Hee Jin"
29,tt14351082,2024-03-12,2024-03-12,,"Cabrini","Cabrini",https://www.imdb.com/title/tt14351082/,Película,7.3,142,2024,"Biografía, Drama",8476,2024-03-21,"Alejandro Monteverde"
30,tt9214772,2024-03-14,2024-03-14,,"Monkey Man: El Despertar De La Bestia","Monkey Man",https://www.imdb.com/title/tt9214772/,Película,6.8,121,2024,"Acción, Crimen, Suspenso",90383,2024-05-16,"Dev Patel"
31,tt3359350,2024-03-14,2024-03-14,,"Road House","Road House",https://www.imdb.com/title/tt3359350/,Película,6.2,121,2024,"Acción, Drama, Suspenso",166080,2024-03-21,"Doug Liman"
32,tt10720352,2024-03-17,2024-03-17,,"Arthur: Una Amistad Sin Límites","Arthur the King",https://www.imdb.com/title/tt10720352/,Película,7.0,107,2024,"Aventura, Drama, Deportes",33727,2024-04-04,"Simon Cellan Jones"
33,tt14966898,2024-03-17,2024-03-17,,"De Noche Con El Diablo","Late Night with the Devil",https://www.imdb.com/title/tt14966898/,Película,7.0,93,2023,"Terror",121155,2024-08-01,"Cameron Cairnes, Colin Cairnes"
